"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FGFFFLIJ_05053",29.0214736566441,1.02452552595873,0.535874151346548,1.91187711402816,0.0558919577714402,0.105206119499305
"FGFFFLIJ_01713",337.628293159443,-0.392701720350828,0.20549815398202,-1.91097444303654,0.0560078652901564,0.105400019115001
"FGFFFLIJ_02658",21.7810510319986,1.08825077443024,0.569619069539621,1.91048866272997,0.0560703247446062,0.105444722535128
"FGFFFLIJ_04892",49.9433626415232,-0.838692620256475,0.438957756410756,-1.91064540495707,0.0560501651961485,0.105444722535128
"FGFFFLIJ_06965",33.6235640000239,0.882553761277335,0.461936220912949,1.91055327840085,0.0560620134081339,0.105444722535128
"FGFFFLIJ_05388",118.949913737107,-0.700185875341514,0.366538305810309,-1.91026657853293,0.0560988986499865,0.105474188789128
"FGFFFLIJ_05919",156.171341383636,-0.472711647329632,0.247592715788396,-1.90923083429334,0.0562323202746427,0.105700725300059
"FGFFFLIJ_02426",800.995728984227,-0.376443481901516,0.197203478838636,-1.90890893060536,0.0562738407690256,0.105754449437858
"FGFFFLIJ_03672",1.94603294364821,3.96901058393134,2.07986253751981,1.90830428085132,0.0563519000438199,0.105857144050886
"FGFFFLIJ_06417",2155.12510638011,0.268022967768865,0.140452273969319,1.90828500097772,0.0563543905255606,0.105857144050886
"FGFFFLIJ_03258",15.5519832285656,-1.41277867143803,0.740469474464504,-1.90794991577436,0.0563976898650295,0.105914135860957
"FGFFFLIJ_04380",534.811001814104,1.0214883915303,0.536093027337417,1.90543122077835,0.0567240400755131,0.106502545264684
"FGFFFLIJ_04905",156.790728144954,0.478936500922558,0.251392898090022,1.90513138820276,0.0567629941926588,0.106551206140698
"FGFFFLIJ_01416",30.4510004925304,0.92657478531632,0.486446448594101,1.90478271142538,0.0568083221197043,0.10661180635691
"FGFFFLIJ_04072",4.75266901594948,3.24474136973621,1.70371509068315,1.90450937922675,0.0568438763191378,0.106654040669493
"FGFFFLIJ_00709",47.8580179809205,0.748513015597843,0.393105823135537,1.90410055396144,0.0568970895892431,0.106704890594971
"FGFFFLIJ_05436",309.131372468031,-0.445650758006678,0.234044711582628,-1.90412658757873,0.0568936997819369,0.106704890594971
"FGFFFLIJ_07482",29.985144426726,-0.942025994638996,0.494905983106494,-1.90344434457219,0.0569825893736254,0.106840721025611
"FGFFFLIJ_00420",50.6010566632802,-0.79099118539854,0.415924655677453,-1.90176555922174,0.0572018107255484,0.107153426325901
"FGFFFLIJ_01910",1.93071880477634,3.95856562564288,2.08150199986335,1.90178324397611,0.0571994977411374,0.107153426325901
"FGFFFLIJ_05695",9.5909903116309,-1.60763437346071,0.845308493490713,-1.90183156308055,0.0571931784946958,0.107153426325901
"FGFFFLIJ_05803",3.09322185737247,3.5672240044495,1.8755389479227,1.90197276809445,0.0571747148146907,0.107153426325901
"FGFFFLIJ_07436",64.129365537064,0.690918307336861,0.363375840036647,1.90138757509905,0.0572512657734508,0.107221492934559
"FGFFFLIJ_00108",5.11650303148603,-2.62345456029926,1.37996978667124,-1.90109565125157,0.0572894851181344,0.107268490691984
"FGFFFLIJ_01039",12.5529840984795,-1.82400427063241,0.959681446860907,-1.90063512908234,0.0573498208834492,0.107348843985654
"FGFFFLIJ_02670",58.310103902542,0.702020020644016,0.369373870291433,1.90056762837644,0.0573586689936807,0.107348843985654
"FGFFFLIJ_05452",276.885012504437,-0.381029578469017,0.200561119940702,-1.89981776418915,0.0574570388750473,0.107508328462857
"FGFFFLIJ_03848",103.259303623404,0.575954209377465,0.303392824892602,1.89837781951945,0.0576463293290465,0.107837823210414
"FGFFFLIJ_01258",63.6143383495944,-0.63793480385174,0.336166087339249,-1.89767745134849,0.0577385846908164,0.10798568711168
"FGFFFLIJ_05060",213.642087053252,0.477786330035743,0.251843183386164,1.89715807913343,0.0578070777484806,0.108089052033478
"FGFFFLIJ_04691",9.32381461687826,1.65663023640942,0.873418444776373,1.89672000438871,0.0578649020627833,0.108172425562472
"FGFFFLIJ_06120",11005.5868221495,-0.260895047360795,0.137670740599952,-1.89506532923297,0.058083747218742,0.108556703868918
"FGFFFLIJ_01692",50.4501245111262,-0.70256675938993,0.371329891238451,-1.89202855995984,0.0584871756553348,0.109285707963203
"FGFFFLIJ_05087",265.588036862024,-0.487274165906971,0.257571111520456,-1.89180441482962,0.0585170448717866,0.109316527482768
"FGFFFLIJ_04810",19.3049348205372,-1.06953653912608,0.56544944859696,-1.89148038216307,0.0585602473348994,0.109347247308232
"FGFFFLIJ_07141",99.6424564535007,-0.545284388815855,0.288276339937658,-1.89153361990712,0.0585531474618781,0.109347247308232
"FGFFFLIJ_02538",270.457654195395,-0.41687931088843,0.220472860682342,-1.89084184601328,0.058645459295108,0.109481347377551
"FGFFFLIJ_01179",52.6688781800168,-0.762888264203418,0.403602051966891,-1.89019917140065,0.0587313274764467,0.10961661097625
"FGFFFLIJ_08225",165.835893389369,-0.438049594133043,0.231848062955466,-1.88938216066607,0.0588406395194302,0.10979555862838
"FGFFFLIJ_08367",4.03642312580728,-2.9126488439071,1.5416992220274,-1.88924584140143,0.0588588948043142,0.109804553123867
"FGFFFLIJ_03713",27.1219945428406,-0.974446583636072,0.516189839073589,-1.88776785181382,0.0590571228041782,0.110149216038007
"FGFFFLIJ_02366",20.4289158338355,-1.12421822438402,0.595605197369259,-1.88752252221707,0.0590900799820008,0.110185540427308
"FGFFFLIJ_05225",12.9923335217236,-1.39516557629407,0.739210591437647,-1.88737227584997,0.0591102713705042,0.110198049249802
"FGFFFLIJ_01640",17.9042479900632,-1.23830624513582,0.656308346281892,-1.8867750991604,0.0591905816933674,0.110322605286178
"FGFFFLIJ_02399",97.3128231391853,0.559080252855872,0.296534870825744,1.88537776787948,0.0593788533999775,0.110648282908804
"FGFFFLIJ_06067",68.7834226134258,0.714480792058248,0.379017641333765,1.88508584862696,0.0594182483014066,0.110671226838513
"FGFFFLIJ_06220",128.871420571898,-0.481134698017474,0.255225685167656,-1.88513431828548,0.0594117057537541,0.110671226838513
"FGFFFLIJ_07574",101.082152720272,0.557587384554411,0.295854091437222,1.88467018267593,0.0594743804122248,0.110750537960609
"FGFFFLIJ_01229",13.7373638245447,-1.44166791285554,0.765110517233716,-1.88426100593669,0.0595296791766452,0.11082826148308
"FGFFFLIJ_01129",2.86853904198894,3.44869911685012,1.83135714221462,1.88313848640123,0.0596816027271753,0.111085798016216
"FGFFFLIJ_01270",75.8443762808384,-0.594638381124638,0.315903786036175,-1.88234015358254,0.0597898459348164,0.11123660615189
"FGFFFLIJ_06020",33.5107419339884,0.854600293050912,0.45400103757048,1.88237519813651,0.0597850909492518,0.11123660615189
"FGFFFLIJ_00901",326.582230936925,0.376634952731975,0.200165665131769,1.88161617270392,0.0598881487613476,0.111394137420686
"FGFFFLIJ_02703",86.832693339647,0.632648698039643,0.336338018666287,1.88099073827081,0.0599731787365851,0.111526914633472
"FGFFFLIJ_02662",169.364593173046,0.487695649321187,0.259392646948221,1.88014446461368,0.0600883919279804,0.11171574777693
"FGFFFLIJ_02244",10.1663615960682,-1.66427170760635,0.885433952834812,-1.87961135020631,0.0601610652424213,0.111774582001889
"FGFFFLIJ_04063",615.159727182045,-0.302655256785048,0.161006438609484,-1.87977114082455,0.0601392751937413,0.111774582001889
"FGFFFLIJ_07669",168.072056538779,0.479345100047089,0.25501054523118,1.87970697295101,0.0601480247401504,0.111774582001889
"FGFFFLIJ_02416",12.277884948298,1.64458056243824,0.875207173344401,1.87907573489583,0.0602341528482318,0.111841907831522
"FGFFFLIJ_04408",25.6685808937202,-0.951442030769173,0.50634341073903,-1.87904495366198,0.0602383553498545,0.111841907831522
"FGFFFLIJ_05393",11.2258164398337,1.7859331277393,0.950360991233667,1.87921552358854,0.0602150708298422,0.111841907831522
"FGFFFLIJ_07275",172.668099859827,0.433587616486602,0.230925966087611,1.87760442808802,0.0604352995324809,0.112182081099016
"FGFFFLIJ_06721",41.8541725687254,0.810693207148515,0.43186230143297,1.87720299840606,0.0604902767401185,0.112258635739552
"FGFFFLIJ_03500",55.2335796305535,0.705226472872295,0.37596301669808,1.87578682357109,0.0606845580229033,0.11259361923296
"FGFFFLIJ_02930",44.6258973163123,-0.734841417783964,0.391773080363327,-1.87568124155564,0.0606990632288609,0.112594971350313
"FGFFFLIJ_00458",268.06737160998,0.456090726142534,0.243283783076586,1.87472720283602,0.0608302625316712,0.112812737842375
"FGFFFLIJ_00451",41.9397739606886,-0.814823728151476,0.435096310785399,-1.8727433626836,0.0611038323373871,0.113294378787084
"FGFFFLIJ_03661",30.5439440824001,0.956629275207789,0.510877833950371,1.87252061380436,0.0611346127460657,0.113325740524744
"FGFFFLIJ_01186",268.771174971608,0.404463922993903,0.216077266939522,1.87184856936897,0.0612275565995097,0.11346842049809
"FGFFFLIJ_01567",73.3743879928237,0.581698353030143,0.31077558491321,1.87176336002262,0.0612393494209074,0.11346842049809
"FGFFFLIJ_02105",378.113747117172,0.337558736415259,0.180362918703696,1.87155286042919,0.0612684902523441,0.113477996679818
"FGFFFLIJ_07807",1.87719746961119,3.92161067316257,2.09540868842852,1.87152544265893,0.0612722867182232,0.113477996679818
"FGFFFLIJ_02428",37.4476956738192,-0.878200610257523,0.469364389050872,-1.8710422664007,0.0613392228260941,0.113576227493808
"FGFFFLIJ_08170",1.9002468288054,3.93776224109128,2.10508801027332,1.87059268870189,0.0614015587786121,0.113665898051551
"FGFFFLIJ_04411",102.05593625668,0.518971271081256,0.277546428223417,1.86985389941138,0.0615041091259757,0.113829955590263
"FGFFFLIJ_07394",75.3113955713044,-0.622585572866996,0.333068424940708,-1.86924225248259,0.0615891182748412,0.11396148147165
"FGFFFLIJ_03073",77.4291376577537,0.68780514181923,0.368056709737604,1.86874773267843,0.061657919718678,0.114062964658387
"FGFFFLIJ_05629",333.817882619007,0.405312483554896,0.216905145158437,1.86861627122233,0.0616762203605852,0.114071000001598
"FGFFFLIJ_03831",66.7560830089732,-0.623257332326352,0.333714547847876,-1.86763608702628,0.0618128127929468,0.114297764469854
"FGFFFLIJ_03956",4224.52473998754,-0.266175601692978,0.142773922631396,-1.86431525300437,0.0622774460635238,0.115104831903478
"FGFFFLIJ_04988",25.654021524158,-1.01012390835894,0.541799390119852,-1.86438731157576,0.0622673334341491,0.115104831903478
"FGFFFLIJ_04069",36.7866456723664,0.874835511533235,0.469299651571063,1.86412989782662,0.0623034648701872,0.115108307174376
"FGFFFLIJ_06027",698.882555846068,-0.292715681682775,0.157027784730076,-1.86410119830666,0.0623074943031248,0.115108307174376
"FGFFFLIJ_04956",28.9395165157862,0.96402535487256,0.517263810250825,1.86370153056928,0.0623636303448379,0.11518597758381
"FGFFFLIJ_05566",17.1114541817919,1.36183136935346,0.730857323759148,1.86333409419626,0.0624152761776869,0.115255321328566
"FGFFFLIJ_04441",3256.50110311245,0.266963027381351,0.143297335204606,1.86300064129015,0.0624621760045118,0.115315871805935
"FGFFFLIJ_02256",85.222903314501,0.579738247106966,0.311218164654306,1.86280337380347,0.0624899352044532,0.115341066040198
"FGFFFLIJ_03946",82.281461961463,0.568198114561465,0.305105007094103,1.86230347372246,0.0625603261250003,0.115444918812289
"FGFFFLIJ_01265",25.6666590721924,-1.04351866554205,0.560645423381291,-1.86128098442062,0.062704507063444,0.11565875338062
"FGFFFLIJ_03773",6.55567487665614,1.95008652838907,1.04767193202589,1.86135226952026,0.0626944462685259,0.11565875338062
"FGFFFLIJ_03886",94.2002960864193,0.525655946022011,0.282594836348419,1.8601045681313,0.0628707330186664,0.115939192455226
"FGFFFLIJ_00029",3.76407154771484,-2.84042062918788,1.52768319593705,-1.85929951755842,0.0629846953501895,0.116096958749909
"FGFFFLIJ_07175",165.964608467792,0.517841081630277,0.278506577025911,1.85934956064646,0.0629776063155595,0.116096958749909
"FGFFFLIJ_01940",11.8879742176948,1.46880635857657,0.790792929758541,1.85738428266556,0.0632565009942595,0.116571675902161
"FGFFFLIJ_03215",157.994804507864,-0.508932249960389,0.274292556291637,-1.85543587781243,0.0635340079875888,0.117056683336917
"FGFFFLIJ_07645",1.82899378730619,3.87919489756509,2.09294728511625,1.85346039298339,0.0638163980261479,0.117550466772077
"FGFFFLIJ_07151",21.7606819580445,-1.01323205342069,0.54679597945274,-1.85303493715295,0.0638773512256268,0.11763623063701
"FGFFFLIJ_07917",2.2835207691606,4.19688086229368,2.26652885047224,1.85167767064568,0.0640721223076608,0.117968338729559
"FGFFFLIJ_06394",191.009663636817,-0.425190324947975,0.229664549271983,-1.85135375179056,0.0641186778696506,0.118027467168616
"FGFFFLIJ_02128",788.610333757649,-0.397786758847674,0.214957507632844,-1.85053670945567,0.0642362321870453,0.118217231629075
"FGFFFLIJ_07754",1.81367964843432,3.86811390307274,2.09084598406434,1.8500233554045,0.0643101834553687,0.118326683786747
"FGFFFLIJ_03287",34.4825437158083,0.868106472067398,0.469317341993635,1.84972170084261,0.0643536711057842,0.118380048153854
"FGFFFLIJ_05446",92.2658580894668,-0.696260069348435,0.376512736359408,-1.84923377647392,0.0644240634936295,0.118482869246947
"FGFFFLIJ_01142",109.754281781204,0.545357229411108,0.294945046282278,1.84901301542516,0.0644559333580656,0.118514812898868
"FGFFFLIJ_06300",1751.7576153892,-0.315655628134879,0.170737274543216,-1.8487798225629,0.0644896120555363,0.118550067325663
"FGFFFLIJ_04070",46.7752534251363,0.796570279916314,0.430952791683797,1.84839336300386,0.064545458155675,0.118626046662094
"FGFFFLIJ_07523",62.3577288664814,0.651170808541085,0.352389934521912,1.84787005742525,0.064621143068585,0.118738444761588
"FGFFFLIJ_01938",32.0597518957762,0.883415119413998,0.478143944107454,1.84759240454892,0.0646613293223619,0.118741207993971
"FGFFFLIJ_03785",1.804127849361,3.86120037865085,2.08973009557946,1.84770290996846,0.064645332785043,0.118741207993971
"FGFFFLIJ_05311",106.687075599527,-0.502219110593136,0.271828524004671,-1.84755853872239,0.064666232323647,0.118741207993971
"FGFFFLIJ_05405",61.4144526960259,0.628619336845675,0.34029237765791,1.8472918528831,0.0647048530877219,0.118785436721912
"FGFFFLIJ_04114",46.2007288560458,0.725349841757458,0.392833636378221,1.84645553381047,0.0648260901357974,0.118954565487174
"FGFFFLIJ_04299",15.293632490854,1.64986677934256,0.893504869452848,1.84651123429566,0.064818009689858,0.118954565487174
"FGFFFLIJ_02396",38.2795501614484,0.845336854160515,0.45787009890371,1.84623729783737,0.0648577575443717,0.118985960136959
"FGFFFLIJ_06815",2.99699027313372,-3.5693317536726,1.93351356351525,-1.84603398756786,0.0648872706221402,0.119013389316596
"FGFFFLIJ_05315",37.0789030679204,-0.787567336872517,0.42680761434748,-1.84525137415034,0.0650009803677543,0.119195201378877
"FGFFFLIJ_03027",387.907722747923,-0.377658358616431,0.204807875919973,-1.84396404151957,0.0651883807939253,0.119485229026408
"FGFFFLIJ_03951",1455.22926782227,-0.405531526533713,0.219918069017264,-1.84401185562373,0.0651814124086333,0.119485229026408
"FGFFFLIJ_02025",224.304338088772,-0.457682639881624,0.248389605470729,-1.84259981014205,0.06538746167105,0.119823256555491
"FGFFFLIJ_04801",57.0803040503263,0.745268477760398,0.404578221276016,1.84208748412078,0.0654623542494741,0.11993360710176
"FGFFFLIJ_07029",3.75045606408976,-2.40447097250638,1.30544831558933,-1.84187374083892,0.065493620461954,0.119963998215049
"FGFFFLIJ_00284",45.6844701060502,-0.747566505742046,0.406008978452095,-1.84125609387294,0.0655840386149499,0.120102699439836
"FGFFFLIJ_03790",1.85007026597661,3.89446021502854,2.11590893269765,1.84056135632612,0.0656858651136777,0.120262225711041
"FGFFFLIJ_00418",14.8517974439144,-1.32751541809583,0.721534636956528,-1.83984988398527,0.065790279438587,0.120426417435962
"FGFFFLIJ_05410",1779.00848947103,-0.260415145142816,0.14161301582151,-1.83892097511041,0.0659268102069319,0.120649310304804
"FGFFFLIJ_07526",134.764822217096,0.501465284613374,0.272769211627509,1.8384233382548,0.0660000487353833,0.120756301391155
"FGFFFLIJ_07689",2908.7567009329,-0.265206938849324,0.144358133954532,-1.83714579555908,0.0661883751103429,0.121073766736086
"FGFFFLIJ_01294",38.2190910585006,-0.757876298880649,0.412590938833327,-1.83687092359245,0.0662289526300559,0.12109378743746
"FGFFFLIJ_05438",449.952735796961,0.3564809649504,0.194067929854088,1.83688755384996,0.0662264970334314,0.12109378743746
"FGFFFLIJ_00258",5.54596971395583,-2.10067546845065,1.14414277172541,-1.8360256432707,0.0663538641796011,0.121295041811648
"FGFFFLIJ_03857",64.7441606148497,0.676607990109639,0.368619174019815,1.83552033588266,0.0664286287691565,0.121350286752418
"FGFFFLIJ_06640",623.875181933937,0.280404437862958,0.152749368607702,1.83571585544884,0.0663996917356279,0.121350286752418
"FGFFFLIJ_07363",29.6828564318955,1.11951701362025,0.609904114683504,1.83556232310582,0.0664224137548746,0.121350286752418
"FGFFFLIJ_03952",55.2205155498868,0.731563920723519,0.398621065015232,1.8352364812822,0.0664706579366251,0.121399930126489
"FGFFFLIJ_00911",143.176546925475,-0.454282953592083,0.247759187655319,-1.83356652841499,0.0667183645817521,0.121825110305331
"FGFFFLIJ_01764",12.6991052312379,-1.74218282418437,0.950394658939207,-1.83311512517224,0.0667854522618439,0.121920371082433
"FGFFFLIJ_02266",33.7749592957402,-0.969442816642374,0.528898675876365,-1.83294619718237,0.0668105726671544,0.121938992945211
"FGFFFLIJ_07453",33.9157686641884,-0.85134472241874,0.464718918028567,-1.83195624148533,0.0669579402751313,0.122180675567905
"FGFFFLIJ_03022",276.906075737061,-0.373108289180177,0.20378138836407,-1.83092426730155,0.0671118476530094,0.122434180997332
"FGFFFLIJ_03161",402.558303669776,-0.329964582373749,0.180452686253062,-1.82853793548419,0.0674688576964272,0.123058016949989
"FGFFFLIJ_06420",500.102880229185,0.388990008982191,0.212753878190248,1.82835684261581,0.0674960139867669,0.123080080837538
"FGFFFLIJ_03083",95.2259017531654,0.548398460849658,0.300005010858883,1.82796433726107,0.0675549041030108,0.123159989121996
"FGFFFLIJ_02962",115.819287966856,-0.47709094551221,0.26102405793863,-1.82776618094099,0.0675846508316141,0.12318674202649
"FGFFFLIJ_06100",149.194459577783,0.443725154806251,0.242813559140396,1.82743153379539,0.0676349116867672,0.123250865822954
"FGFFFLIJ_04246",558.652840208218,-0.285421227782115,0.156213806241836,-1.82711909176742,0.067681865295405,0.123308935590581
"FGFFFLIJ_00968",487.652136924133,-0.384767822565382,0.210640188220653,-1.82665912813524,0.0677510371589516,0.123407449676869
"FGFFFLIJ_03294",73.1396190581844,0.643674123603143,0.352429879687383,1.82638919314703,0.0677916585396169,0.123453927193469
"FGFFFLIJ_04477",751.743681688041,-0.304254397969176,0.166717454222118,-1.82497027314139,0.068005515397086,0.123815789115701
"FGFFFLIJ_06732",36.3008682187121,-0.811813867193077,0.4448969531119,-1.8247233691189,0.0680427849001947,0.123856053672448
"FGFFFLIJ_01425",220.768731062826,-0.368341616930559,0.201899205671947,-1.82438368543685,0.0680940866935241,0.123921837128963
"FGFFFLIJ_06299",1864.06079334167,-0.319520284831128,0.175252675611305,-1.82319775556407,0.0682734448957857,0.124220584401883
"FGFFFLIJ_05794",18.4438275318296,1.41264107169843,0.775028201051695,1.82269634805741,0.0683493937278973,0.124331091684421
"FGFFFLIJ_00150",26.4059454231755,-1.02373539580287,0.561725241045275,-1.82248423428129,0.0683815437705531,0.12433422852875
"FGFFFLIJ_07607",4.63184724420406,2.578452584463,1.41476015639443,1.82253689631342,0.0683735606369998,0.12433422852875
"FGFFFLIJ_00302",14.9101437919014,-1.50016532620245,0.823503404195877,-1.82168685467343,0.068502513664521,0.124526477798072
"FGFFFLIJ_07455",23.4528308291664,1.06477962516526,0.584987859729361,1.82017388473305,0.0687325287759456,0.124916824035091
"FGFFFLIJ_02201",2159.35280765697,0.252731048671527,0.138894435562476,1.81959088316282,0.0688213310815879,0.125050408832774
"FGFFFLIJ_05191",49.6664853073154,0.73325649874621,0.40301787852796,1.81941431835347,0.0688482438757789,0.125071504155755
"FGFFFLIJ_05137",216.538187003499,-0.414297503694073,0.227728469447724,-1.8192609149783,0.0688716333209384,0.125086190918229
"FGFFFLIJ_02694",1215.37488608631,0.305168795157108,0.167785484436321,1.81880331413846,0.0689414426060863,0.125185161168528
"FGFFFLIJ_06741",23.6194332802627,-0.987184407780897,0.543358835153935,-1.81681854404967,0.0692449023920453,0.125708260162192
"FGFFFLIJ_01929",36.1644016301385,0.843030196242148,0.464205144892506,1.81607249621795,0.0693592520869768,0.125859939455342
"FGFFFLIJ_07746",13.0677783425955,1.38254385128636,0.761242321745062,1.81616787689501,0.069344624073908,0.125859939455342
"FGFFFLIJ_04183",12.1145414016934,1.37548578429606,0.757743037634208,1.81524041262133,0.0694869717137795,0.126063711391059
"FGFFFLIJ_01314",100.822365245742,-0.584199087805481,0.321910556469013,-1.81478698373073,0.0695566514648913,0.12616095592901
"FGFFFLIJ_01845",19.9546597829786,-1.43822943519357,0.792556202497156,-1.8146718562823,0.0695743525682908,0.12616095592901
"FGFFFLIJ_04904",266.105801365477,0.37579691247227,0.207101511892851,1.81455417219116,0.0695924505838323,0.12616095592901
"FGFFFLIJ_05100",217.413108206515,0.502924063821904,0.277171028625772,1.81449001475886,0.0696023186447944,0.12616095592901
"FGFFFLIJ_02038",5.4418889869419,2.38708192404636,1.31599979902444,1.81389231656108,0.0696943058808816,0.126271682989236
"FGFFFLIJ_02520",174.598258814586,0.412958526635712,0.227663253658147,1.81390066249251,0.0696930207345668,0.126271682989236
"FGFFFLIJ_05445",31.1423695176335,0.986607659606175,0.544038231614194,1.81348957164067,0.0697563455901546,0.126356075467272
"FGFFFLIJ_00776",1.77728903089202,3.841428926287,2.11891565138621,1.81292205934385,0.0698438433709692,0.126486534870581
"FGFFFLIJ_04826",16.4936182199051,1.20458271400717,0.665191477772414,1.81088115867188,0.0701592497244359,0.127001450276371
"FGFFFLIJ_06442",9.66300052588132,1.76671978796899,0.975563330970444,1.81097395923189,0.0701448827517247,0.127001450276371
"FGFFFLIJ_05922",100.188957566113,-0.520573109869364,0.287517579831167,-1.8105783659387,0.0702061435512592,0.127058195581143
"FGFFFLIJ_05839",98.8816978517397,0.516964579767313,0.285622965087932,1.80995453082059,0.0703028386268803,0.127205025480959
"FGFFFLIJ_04269",115003.990229721,-0.933933306005609,0.516245071245297,-1.80908905096712,0.0704371698090448,0.127419873583294
"FGFFFLIJ_01488",33.512199420715,-0.777827908781162,0.430038608355614,-1.80873971236078,0.0704914502907519,0.127489848025297
"FGFFFLIJ_06305",8.11845649747839,1.84970167583129,1.02298398832851,1.80814333062396,0.0705841957990924,0.127629343421678
"FGFFFLIJ_04278",375.207450356026,0.325743249313754,0.180220494147337,1.80747062566285,0.0706889307094907,0.127790451379931
"FGFFFLIJ_05019",113794.745583322,-0.934662623711086,0.517385383858937,-1.8065114571654,0.0708384861528935,0.128018072529611
"FGFFFLIJ_05528",300.528645447142,-0.377076423096005,0.208737507840757,-1.80646222615473,0.0708461693443572,0.128018072529611
"FGFFFLIJ_02776",23.6088262391858,0.934014914555418,0.517590458869561,1.80454430438178,0.0711460202716533,0.128531481803763
"FGFFFLIJ_05837",23.8190912869895,1.03529842684348,0.574527410251696,1.8020000584305,0.0715453963692166,0.129224425309526
"FGFFFLIJ_00308",19.4718281245405,1.16076022283266,0.644652998680494,1.80059694937984,0.0717664303580358,0.129595014431336
"FGFFFLIJ_03310",212.758235992472,0.37742440585365,0.209666740791258,1.8001157667129,0.0718423605296943,0.129703470865737
"FGFFFLIJ_04130",503.419994379843,-0.390153085670908,0.216810619226803,-1.79951096058987,0.0719378916974684,0.129847259020188
"FGFFFLIJ_07809",1.77547245214104,3.84019688576538,2.13462213255853,1.79900546667834,0.0720178159709922,0.129962819591724
"FGFFFLIJ_04218",2105.73382606993,0.292375072071083,0.162671842931817,1.79733054474357,0.0722831598541704,0.130392960558185
"FGFFFLIJ_04896",355.222842270971,-0.357507700847026,0.198913813715643,-1.79729951464357,0.0722880832361601,0.130392960558185
"FGFFFLIJ_03763",5.26829961248477,-2.19514934920133,1.22169905938016,-1.79680039232826,0.0723673140739755,0.130507073681951
"FGFFFLIJ_05491",113410.768501026,-0.930921204456904,0.51828852657602,-1.79614472773856,0.0724715025178427,0.130666135027207
"FGFFFLIJ_03953",89.1923570607341,0.560038762978358,0.311891224504483,1.79562205980024,0.0725546450538259,0.130787188801261
"FGFFFLIJ_02337",40.1748006051699,0.850692404353898,0.473824552947509,1.79537425627696,0.0725940912658341,0.130806223428035
"FGFFFLIJ_02719",22.3855437674797,-1.0871969081067,0.605561086004579,-1.79535464420261,0.0725972139324076,0.130806223428035
"FGFFFLIJ_08401",2.89855188165596,-3.40968498252626,1.89932367036249,-1.7952100717386,0.0726202363896125,0.130818865332225
"FGFFFLIJ_01432",236.676165245929,0.380432702333692,0.212109720354165,1.79356562112511,0.0728825279365395,0.13126242856442
"FGFFFLIJ_02542",113.909351112089,-0.568612372990076,0.317135360408059,-1.79296427953805,0.0729786359046445,0.131406563394726
"FGFFFLIJ_03382",114023.379221848,-0.93694012573862,0.522606296873565,-1.79282211359442,0.0730013723835408,0.131418549887815
"FGFFFLIJ_02049",122.532503502801,-0.64906232166118,0.362158074386014,-1.79220723647145,0.0730997759157568,0.131526060107512
"FGFFFLIJ_02283",72.5740357776254,0.580770829915389,0.324062149121673,1.79215879265595,0.0731075333632741,0.131526060107512
"FGFFFLIJ_04828",265.341611129978,-0.384079870373868,0.214312997388384,-1.79214455051378,0.0731098141265745,0.131526060107512
"FGFFFLIJ_05643",7.42533646220408,-1.67588025606223,0.935176594151802,-1.79204683537043,0.0731254639824464,0.131526060107512
"FGFFFLIJ_04131",1325.74917129275,0.333301478393011,0.186021113907388,1.79174004171885,0.0731746172332747,0.131573091978236
"FGFFFLIJ_06846",312.849244436226,0.376824992189957,0.210319045477762,1.79168268538857,0.0731838096333121,0.131573091978236
"FGFFFLIJ_06556",42.4150387189777,0.817066264186906,0.456083278777231,1.79148480597113,0.0732155306781115,0.13160117269237
"FGFFFLIJ_04171",1338.83363595589,0.282306338876236,0.157650377816702,1.79071146410109,0.0733396090816623,0.131795212186549
"FGFFFLIJ_06620",87.0176067160622,0.549747594235029,0.307165530285902,1.78974377015331,0.0734951124107725,0.132045626232852
"FGFFFLIJ_01618",43.4347497203807,-0.768256669727698,0.429471151385588,-1.78884348168462,0.0736400260704484,0.132247842907883
"FGFFFLIJ_03768",261.620146865871,-0.487387015399379,0.272449676246553,-1.78890656841272,0.0736298637974617,0.132247842907883
"FGFFFLIJ_05564",37.1821709018769,0.774319296251728,0.433106023617911,1.78782850855669,0.073803679890284,0.132512626481391
"FGFFFLIJ_03992",80.4204564296599,-0.623780724676586,0.34957578042997,-1.78439342653931,0.074359758468127,0.133452416767677
"FGFFFLIJ_06069",405.293547218713,-0.420034314588555,0.235388690269958,-1.78442861509971,0.0743540447593094,0.133452416767677
"FGFFFLIJ_06127",182.887024318623,0.433947889388644,0.243258461377465,1.78389638301332,0.0744405037675488,0.133567999405527
"FGFFFLIJ_00538",32.5072423679531,-0.89333555505573,0.500929698142669,-1.78335514617722,0.0745285097854724,0.133696556294264
"FGFFFLIJ_06319",2.06154390640487,4.05818773450651,2.27691187325342,1.78232095066019,0.0746969081039089,0.133969240713901
"FGFFFLIJ_00692",9.68409805811685,1.55140475062471,0.870715959691744,1.78175756784561,0.0747887745700152,0.134104575375326
"FGFFFLIJ_04026",146.635024159838,-0.500039630346018,0.280850344404802,-1.78044869913098,0.0750025579122751,0.134458413208384
"FGFFFLIJ_03045",10.9982928841942,1.45643149045579,0.820469467754892,1.77511966952424,0.0758781298700749,0.135890887439446
"FGFFFLIJ_05195",5303.51085007263,0.271255750672711,0.1528067641902,1.77515538733008,0.0758722337097146,0.135890887439446
